,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
3795,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Trap Mixed Team,tokyo-2020,GameTeam,,"[('Jessica ROSSI', 'https://olympics.com/en/athletes/jessica-rossi'), ('Mauro DE FILIPPIS', 'https://olympics.com/en/athletes/mauro-de-filippis')]",False,12,Italy,IT,ITA,,,,,2020,
3828,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,50m Rifle 3 Positions women,tokyo-2020,Athlete,,,False,21,Italy,IT,ITA,https://olympics.com/en/athletes/sofia-ceccarello,Sofia CECCARELLO,,,2020,Woman
3865,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,50m Rifle 3 Positions Men,tokyo-2020,Athlete,,,False,19,Italy,IT,ITA,https://olympics.com/en/athletes/marco-de-nicolo,Marco DE NICOLO,,,2020,Man
3873,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,50m Rifle 3 Positions Men,tokyo-2020,Athlete,,,False,30,Italy,IT,ITA,https://olympics.com/en/athletes/lorenzo-bacci,Lorenzo BACCI,,,2020,Man
3884,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,25m Rapid Fire Pistol Men,tokyo-2020,Athlete,,,False,16,Italy,IT,ITA,https://olympics.com/en/athletes/riccardo-mazzetti,Riccardo MAZZETTI,,,2020,Man
3901,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,25m Rapid Fire Pistol Men,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/tommaso-chelli,Tommaso CHELLI,,,2020,Man
3909,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Rifle Men,tokyo-2020,Athlete,,,False,34,Italy,IT,ITA,https://olympics.com/en/athletes/lorenzo-bacci,Lorenzo BACCI,,,2020,Man
3929,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Rifle Men,tokyo-2020,Athlete,,,False,35,Italy,IT,ITA,https://olympics.com/en/athletes/marco-suppini,Marco SUPPINI,,,2020,Man
3999,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Rifle women,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/sofia-ceccarello,Sofia CECCARELLO,,,2020,Woman
4022,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Trap Men,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/mauro-de-filippis,Mauro DE FILIPPIS,,,2020,Man
4052,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Skeet women,tokyo-2020,Athlete,,,False,20,Italy,IT,ITA,https://olympics.com/en/athletes/chiara-cainero,Chiara CAINERO,,,2020,Woman
4053,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Skeet women,tokyo-2020,Athlete,SILVER,,False,2,Italy,IT,ITA,https://olympics.com/en/athletes/diana-bacosi,Diana BACOSI,,,2020,Woman
4065,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Trap women,tokyo-2020,Athlete,,,False,8,Italy,IT,ITA,https://olympics.com/en/athletes/jessica-rossi,Jessica ROSSI,,,2020,Woman
4071,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Trap women,tokyo-2020,Athlete,,,False,5,Italy,IT,ITA,https://olympics.com/en/athletes/silvana-stanco,Silvana STANCO,,,2020,Woman
4159,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Rifle Mixed Team,tokyo-2020,GameTeam,,"[('Sofia CECCARELLO', 'https://olympics.com/en/athletes/sofia-ceccarello'), ('Marco SUPPINI', 'https://olympics.com/en/athletes/marco-suppini')]",False,24,Italy,IT,ITA,,,,,2020,
4240,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Pistol Men,tokyo-2020,Athlete,,,False,26,Italy,IT,ITA,https://olympics.com/en/athletes/paolo-monna,Paolo MONNA,,,2020,Man
4265,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Skeet Men,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/gabriele-rossetti,Gabriele ROSSETTI,,,2020,Man
4291,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Skeet Men,tokyo-2020,Athlete,,,False,6,Italy,IT,ITA,https://olympics.com/en/athletes/tammaro-cassandro,Tammaro CASSANDRO,,,2020,Man
4300,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Diving,Men's Synchronised 3m Springboard,tokyo-2020,GameTeam,,"[('Lorenzo MARSAGLIA', 'https://olympics.com/en/athletes/lorenzo-marsaglia'), ('Giovanni TOCCI', 'https://olympics.com/en/athletes/giovanni-tocci')]",False,6,Italy,IT,ITA,,,388.05,POINTS,2020,Man
4309,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Diving,Women's Synchronised 3m Springboard,tokyo-2020,GameTeam,,"[('Elena BERTOCCHI', 'https://olympics.com/en/athletes/elena-bertocchi'), ('Chiara PELLACANI', 'https://olympics.com/en/athletes/chiara-pellacani')]",False,7,Italy,IT,ITA,,,267.48,POINTS,2020,Woman
4326,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Diving,Men's 3m Springboard,tokyo-2020,Athlete,,,False,20,Italy,IT,ITA,https://olympics.com/en/athletes/lorenzo-marsaglia,Lorenzo MARSAGLIA,,,2020,Man
4363,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Diving,Women's 10m Platform,tokyo-2020,Athlete,,,False,27,Italy,IT,ITA,https://olympics.com/en/athletes/noemi-batki,Noemi BATKI,226.95,POINTS,2020,Woman
4379,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Diving,Women's 10m Platform,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/sarah-jodoin-di-maria,Sarah JODOIN DI MARIA,294.00,POINTS,2020,Woman
4509,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Double 1000m,tokyo-2020,GameTeam,,"[('Samuele BURGO', 'https://olympics.com/en/athletes/samuele-burgo'), ('Luca BECCARO', 'https://olympics.com/en/athletes/luca-beccaro')]",False,11,Italy,IT,ITA,,,,,2020,Man
4537,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Single 200m,tokyo-2020,Athlete,,,False,7,Italy,IT,ITA,https://olympics.com/en/athletes/francesca-genzo,Francesca GENZO,,,2020,Woman
4591,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Women's Kayak Single 500m,tokyo-2020,Athlete,,,False,38,Italy,IT,ITA,https://olympics.com/en/athletes/francesca-genzo,Francesca GENZO,,,2020,Woman
4655,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 1000m,tokyo-2020,Athlete,,,False,9,Italy,IT,ITA,https://olympics.com/en/athletes/samuele-burgo,Samuele BURGO,,,2020,Man
4714,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Sprint,Men's Kayak Single 200m,tokyo-2020,Athlete,SILVER,,False,2,Italy,IT,ITA,https://olympics.com/en/athletes/manfredi-rizza,Manfredi RIZZA,,,2020,Man
4738,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,BRONZE,,False,3,Italy,IT,ITA,https://olympics.com/en/athletes/elisa-longo-borghini,Elisa LONGO BORGHINI,,,2020,Woman
4746,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,8,Italy,IT,ITA,https://olympics.com/en/athletes/marta-cavalli,Marta Cavalli,,,2020,Woman
4756,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,48,Italy,IT,ITA,https://olympics.com/en/athletes/soraya-paladin,Soraya PALADIN,,,2020,Woman
4785,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Road Race,tokyo-2020,Athlete,,,False,44,Italy,IT,ITA,https://olympics.com/en/athletes/marta-bastianelli,Marta BASTIANELLI,,,2020,Woman
4809,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Women's Individual Time Trial,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/elisa-longo-borghini,Elisa LONGO BORGHINI,,,2020,Woman
4813,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Individual Time Trial,tokyo-2020,Athlete,,,False,11,Italy,IT,ITA,https://olympics.com/en/athletes/alberto-bettiol,Alberto BETTIOL,,,2020,Man
4817,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Individual Time Trial,tokyo-2020,Athlete,,,False,5,Italy,IT,ITA,https://olympics.com/en/athletes/filippo-ganna,Filippo GANNA,,,2020,Man
4854,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,24,Italy,IT,ITA,https://olympics.com/en/athletes/damiano-caruso,Damiano CARUSO,,,2020,Man
4874,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/alberto-bettiol,Alberto BETTIOL,,,2020,Man
4922,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,20,Italy,IT,ITA,https://olympics.com/en/athletes/gianni-moscon,Gianni MOSCON,,,2020,Man
4946,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,60,Italy,IT,ITA,https://olympics.com/en/athletes/giulio-ciccone,Giulio CICCONE,,,2020,Man
4966,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,53,Italy,IT,ITA,https://olympics.com/en/athletes/vincenzo-nibali,Vincenzo NIBALI,,,2020,Man
5175,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Light (57-60kg),tokyo-2020,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/rebecca-nicoli,Rebecca NICOLI,,,2020,Woman
5186,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Welter (64-69kg),tokyo-2020,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/angela-carini,Angela CARINI,,,2020,Woman
5214,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Fly (48-51kg),tokyo-2020,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/giordana-sorrentino,Giordana SORRENTINO,,,2020,Woman
5256,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Boxing,Women's Feather (54-57kg),tokyo-2020,Athlete,BRONZE,,True,3,Italy,IT,ITA,https://olympics.com/en/athletes/irma-testa,Irma TESTA,,,2020,Woman
5302,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Duet,tokyo-2020,GameTeam,,"[('Linda CERRUTI', 'https://olympics.com/en/athletes/linda-cerruti'), ('Costanza FERRO', 'https://olympics.com/en/athletes/costanza-ferro')]",False,6,Italy,IT,ITA,,,,,2020,
5323,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Team,tokyo-2020,GameTeam,,,False,5,Italy,IT,ITA,,,,,2020,
5395,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling BMX Racing,Men,tokyo-2020,Athlete,,,False,18,Italy,IT,ITA,https://olympics.com/en/athletes/giacomo-fantoni,Giacomo FANTONI,,,2020,Man
5466,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,7,Italy,IT,ITA,https://olympics.com/en/athletes/alice-betto,Alice BETTO,,,2020,Woman
5474,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,DNF,Italy,IT,ITA,https://olympics.com/en/athletes/angelica-olmo,Angelica OLMO,,IRM,2020,Woman
5477,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Women's Individual,tokyo-2020,Athlete,,,False,20,Italy,IT,ITA,https://olympics.com/en/athletes/verena-steinhauser,Verena STEINHAUSER,,,2020,Woman
5486,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Mixed Relay,tokyo-2020,GameTeam,,,False,8,Italy,IT,ITA,,,,,2020,
5510,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,37,Italy,IT,ITA,https://olympics.com/en/athletes/gianluca-pozzatti,Gianluca POZZATTI,,,2020,Man
5530,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Triathlon,Men's Individual,tokyo-2020,Athlete,,,False,39,Italy,IT,ITA,https://olympics.com/en/athletes/delian-stateff,Delian STATEFF,,,2020,Man
5686,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Women's Singles,tokyo-2020,Athlete,,,True,49,Italy,IT,ITA,https://olympics.com/en/athletes/debora-vivarelli,Debora VIVARELLI,,,2020,Woman
5750,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Men's Kayak,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/giovanni-de-gennaro,Giovanni DE GENNARO,,,2020,Man
5790,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Women's Canoe,tokyo-2020,Athlete,,,False,15,Italy,IT,ITA,https://olympics.com/en/athletes/marta-bertoncelli,Marta BERTONCELLI,,,2020,Woman
5807,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Canoe Slalom,Women's Kayak,tokyo-2020,Athlete,,,False,4,Italy,IT,ITA,https://olympics.com/en/athletes/stefanie-horn,Stefanie HORN,106.93,TIME,2020,Woman
5858,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Marathon Swimming,Women's 10km,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/rachele-bruni,Rachele BRUNI,2:02:10.2,TIME,2020,Woman
5866,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Marathon Swimming,Men's 10km,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/mario-sanzullo,Mario SANZULLO,1:53:08.6,TIME,2020,Man
5888,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Marathon Swimming,Men's 10km,tokyo-2020,Athlete,BRONZE,,False,3,Italy,IT,ITA,https://olympics.com/en/athletes/gregorio-paltrinieri,Gregorio PALTRINIERI,1:49:01.1,TIME,2020,Man
5913,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Volleyball,Men,tokyo-2020,GameTeam,,,False,6,Italy,IT,ITA,,,,,2020,Man
5925,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Volleyball,Women,tokyo-2020,GameTeam,,,False,6,Italy,IT,ITA,,,,,2020,Woman
5936,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Basketball,Men,tokyo-2020,GameTeam,,,False,5,Italy,IT,ITA,,,,,2020,Man
5985,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Taekwondo,Men -80kg,tokyo-2020,Athlete,,,True,9,Italy,IT,ITA,https://olympics.com/en/athletes/simone-alessio,Simone ALESSIO,,,2020,Man
6063,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Taekwondo,Men -58kg,tokyo-2020,Athlete,GOLD,,False,1,Italy,IT,ITA,https://olympics.com/en/athletes/vito-dell-aquila,Vito DELL'AQUILA,,,2020,Man
6103,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Men's Madison,tokyo-2020,GameTeam,,"[('Sebastian MORA VEDRI', 'https://olympics.com/en/athletes/sebastian-mora-vedri'), ('Albert TORRES BARCELO', 'https://olympics.com/en/athletes/albert-torres-barcelo')]",False,10,Italy,IT,ITA,,,,,2020,Man
6170,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Men's Team Pursuit,tokyo-2020,GameTeam,GOLD,,False,1,Italy,IT,ITA,,,,,2020,Man
6242,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Women's Team Pursuit,tokyo-2020,GameTeam,,,False,6,Italy,IT,ITA,,,,,2020,Woman
6252,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Women's Madison,tokyo-2020,GameTeam,,"[('Amy PIETERS', 'https://olympics.com/en/athletes/amy-pieters'), ('Kirsten WILD', 'https://olympics.com/en/athletes/kirsten-wild')]",False,8,Italy,IT,ITA,,,,,2020,Woman
6280,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Men's Omnium,tokyo-2020,Athlete,BRONZE,,False,3,Italy,IT,ITA,https://olympics.com/en/athletes/elia-viviani,Elia VIVIANI,124,POINTS,2020,Man
6301,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Women's Omnium,tokyo-2020,Athlete,,,False,14,Italy,IT,ITA,https://olympics.com/en/athletes/elisa-balsamo,Elisa BALSAMO,50,POINTS,2020,Woman
6311,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Épée Team,tokyo-2020,GameTeam,BRONZE,,False,3,Italy,IT,ITA,,,,,2020,Woman
6321,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Foil Team,tokyo-2020,GameTeam,,,False,5,Italy,IT,ITA,,,,,2020,Man
6332,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Foil Individual,tokyo-2020,Athlete,,,False,4,Italy,IT,ITA,https://olympics.com/en/athletes/alice-volpi,Alice VOLPI,,,2020,Woman
6348,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Foil Individual,tokyo-2020,Athlete,,,False,19,Italy,IT,ITA,https://olympics.com/en/athletes/martina-batini,Martina BATINI,,,2020,Woman
6355,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Foil Individual,tokyo-2020,Athlete,,,False,5,Italy,IT,ITA,https://olympics.com/en/athletes/arianna-errigo,Arianna ERRIGO,,,2020,Woman
6366,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Épée Team,tokyo-2020,GameTeam,,,False,7,Italy,IT,ITA,,,,,2020,Man
6372,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Épée Individual,tokyo-2020,Athlete,,,False,6,Italy,IT,ITA,https://olympics.com/en/athletes/federica-isola,Federica ISOLA,,,2020,Woman
6376,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Épée Individual,tokyo-2020,Athlete,,,False,8,Italy,IT,ITA,https://olympics.com/en/athletes/rossella-fiamingo,Rossella FIAMINGO,,,2020,Woman
6389,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Épée Individual,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/mara-navarria,Mara NAVARRIA,,,2020,Woman
6428,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Foil Individual,tokyo-2020,Athlete,,,False,9,Italy,IT,ITA,https://olympics.com/en/athletes/alessio-foconi,Alessio FOCONI,,,2020,Man
6430,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Foil Individual,tokyo-2020,Athlete,,,False,10,Italy,IT,ITA,https://olympics.com/en/athletes/andrea-cassara,Andrea CASSARA,,,2020,Man
6433,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Foil Individual,tokyo-2020,Athlete,SILVER,,False,2,Italy,IT,ITA,https://olympics.com/en/athletes/daniele-garozzo,Daniele GAROZZO,,,2020,Man
6441,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Foil Team,tokyo-2020,GameTeam,BRONZE,,False,3,Italy,IT,ITA,,,,,2020,Woman
6450,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Sabre Team,tokyo-2020,GameTeam,,,False,4,Italy,IT,ITA,,,,,2020,Woman
6466,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Sabre Individual,tokyo-2020,Athlete,,,False,17,Italy,IT,ITA,https://olympics.com/en/athletes/luca-curatoli,Luca CURATOLI,,,2020,Man
6485,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Sabre Individual,tokyo-2020,Athlete,,,False,7,Italy,IT,ITA,https://olympics.com/en/athletes/enrico-berre,Enrico BERRE',,,2020,Man
6489,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Sabre Individual,tokyo-2020,Athlete,SILVER,,False,2,Italy,IT,ITA,https://olympics.com/en/athletes/luigi-samele,Luigi SAMELE,,,2020,Man
6493,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Sabre Team,tokyo-2020,GameTeam,SILVER,,False,2,Italy,IT,ITA,,,,,2020,Man
6515,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Épée Individual,tokyo-2020,Athlete,,,False,4,Italy,IT,ITA,https://olympics.com/en/athletes/andrea-santarelli,Andrea SANTARELLI,,,2020,Man
6533,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Épée Individual,tokyo-2020,Athlete,,,False,20,Italy,IT,ITA,https://olympics.com/en/athletes/enrico-garozzo,Enrico GAROZZO,,,2020,Man
6535,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Men's Épée Individual,tokyo-2020,Athlete,,,False,23,Italy,IT,ITA,https://olympics.com/en/athletes/marco-fichera,Marco FICHERA,,,2020,Man
